x0,y0,z0,v0,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28
0.5228908658027649,0.3907307982444763,-0.4097800552845001,0.9999590516090393,0.5246813893318176,0.4301953911781311,-0.1432211995124817,0.9999658465385437,0.35426709055900574,0.4268251657485962,-0.36664173007011414,0.9999306797981262,0.5448542237281799,0.5116269588470459,-0.0651809573173523,0.934705913066864,0.27315250039100647,0.4896005392074585,-0.3592810332775116,0.9887827038764954,0.4724467098712921,0.5537256598472595,-0.22806812822818756,0.9368272423744202,0.3616209328174591,0.5339499711990356,-0.4029296040534973,0.9741568565368652,0.455856055021286,0.5662355422973633,0.07241331040859222,0.9997478723526001,0.3626135587692261,0.5676774382591248,-0.07244648039340973,0.9997970461845398,0.5335414409637451,0.6602808237075806,0.09467250108718872,0.9134565591812134,0.32786551117897034,0.6824744343757629,-0.08260537683963776,0.9835925698280334,0.5381017327308655,0.7680636644363403,0.2944706678390503,0.9389538764953613,0.3086155354976654,0.7834497690200806,0.112667016685009,0.9801304340362549
0.5352876782417297,0.3880489468574524,-0.4546312689781189,0.9999568462371826,0.5331335067749023,0.43637990951538086,-0.1576460301876068,0.9999659061431885,0.36276400089263916,0.42354071140289307,-0.3761560618877411,0.9999342560768127,0.5532205700874329,0.515146017074585,-0.10319853574037552,0.9388569593429565,0.2744845747947693,0.4802178740501404,-0.4509630501270294,0.9893596768379211,0.47241851687431335,0.5585536360740662,-0.30208948254585266,0.9393844604492188,0.3450314700603485,0.5334457159042358,-0.5999308228492737,0.9739524126052856,0.46648553013801575,0.5677068829536438,0.06958567351102829,0.9996792674064636,0.3710245192050934,0.5677616596221924,-0.06949083507061005,0.999783992767334,0.5404089093208313,0.6623063683509827,0.10333488881587982,0.9214202761650085,0.33469223976135254,0.6790282130241394,-0.10286320000886917,0.9847526550292969,0.5456337928771973,0.7655027508735657,0.3264279365539551,0.9441659450531006,0.31773877143859863,0.778942346572876,0.07207545638084412,0.9817028641700745
0.5361124277114868,0.38515716791152954,-0.28777220845222473,0.999959409236908,0.5342766046524048,0.43582120537757874,-0.09356235712766647,0.9999654293060303,0.3658989369869232,0.42160239815711975,-0.25064510107040405,0.9999386668205261,0.5572285652160645,0.5164119601249695,-0.03519608825445175,0.9406182765960693,0.2760072946548462,0.4810621440410614,-0.2915162742137909,0.9898864030838013,0.47100332379341125,0.5594303607940674,-0.13889633119106293,0.9394925832748413,0.3457494080066681,0.5320599675178528,-0.32645469903945923,0.9741582274436951,0.47086960077285767,0.5692235827445984,0.05681901425123215,0.9996452331542969,0.37360718846321106,0.5675712823867798,-0.05680490657687187,0.9997740387916565,0.5437582731246948,0.6642804741859436,0.037322256714105606,0.928649365901947,0.33835023641586304,0.6771283745765686,-0.079258032143116,0.9858705997467041,0.5470513701438904,0.7645590305328369,0.14267751574516296,0.9491087198257446,0.3176353871822357,0.7776258587837219,0.04888387769460678,0.9831711649894714
0.5341136455535889,0.3834317624568939,-0.33311301469802856,0.9999569654464722,0.5340921878814697,0.4373416006565094,-0.09734667837619781,0.9999628067016602,0.3682882487773895,0.4205937683582306,-0.2719062268733978,0.9999405145645142,0.5565610527992249,0.5190446376800537,-0.05008590221405029,0.9418519735336304,0.2758132815361023,0.4808756709098816,-0.307170033454895,0.9901881217956543,0.4684925973415375,0.5581623911857605,-0.21078608930110931,0.9390913844108582,0.3464384078979492,0.5325015187263489,-0.42112571001052856,0.9738259315490723,0.4725748300552368,0.5701334476470947,0.05664608255028725,0.9995927810668945,0.37479153275489807,0.5676282048225403,-0.056631121784448624,0.9997482895851135,0.5425202250480652,0.6639248132705688,0.005860570352524519,0.9348412156105042,0.3407013416290283,0.6754226684570312,-0.09170740097761154,0.9866437315940857,0.5478896498680115,0.7637428641319275,0.1555662304162979,0.9529461860656738,0.31786999106407166,0.7757059335708618,0.07444651424884796,0.9841026663780212
0.5346977710723877,0.38386622071266174,-0.37830713391304016,0.9999550580978394,0.5359426140785217,0.4387796223163605,-0.10694210976362228,0.9999628663063049,0.366010844707489,0.421558678150177,-0.2969891130924225,0.9999418258666992,0.5544918775558472,0.5202599763870239,-0.06369804590940475,0.9440065026283264,0.27610906958580017,0.47980818152427673,-0.3433693051338196,0.9903753399848938,0.4655933678150177,0.5597141981124878,-0.23886840045452118,0.9408358931541443,0.3417597711086273,0.5307915210723877,-0.46702587604522705,0.9732255339622498,0.47330018877983093,0.5698813796043396,0.061332836747169495,0.9995747208595276,0.3740222752094269,0.5676526427268982,-0.061328038573265076,0.9997406005859375,0.5425205230712891,0.6638472676277161,0.026256032288074493,0.9404990673065186,0.3405280113220215,0.6745579838752747,-0.09884937852621078,0.9874590039253235,0.5508484840393066,0.7635103464126587,0.19807490706443787,0.956623375415802,0.3194162845611572,0.7754093408584595,0.09525682032108307,0.9851477742195129
0.5353747606277466,0.3845641314983368,-0.4217182695865631,0.9999518394470215,0.5364391803741455,0.4393209218978882,-0.13055631518363953,0.999963104724884,0.3657756447792053,0.4219847321510315,-0.3113549053668976,0.9999424815177917,0.5558417439460754,0.5185816287994385,-0.09530755132436752,0.944949746131897,0.27580997347831726,0.47930800914764404,-0.40363502502441406,0.9903534650802612,0.4658034145832062,0.557830274105072,-0.2920681834220886,0.9406406879425049,0.3365759551525116,0.5291726589202881,-0.5632410049438477,0.9714624285697937,0.4725867211818695,0.5708269476890564,0.06402187794446945,0.9995600581169128,0.37187355756759644,0.5682578682899475,-0.06401237100362778,0.9997348785400391,0.5428363084793091,0.6645323038101196,0.04468304291367531,0.9457884430885315,0.3389163613319397,0.6752707362174988,-0.10240580141544342,0.9882985949516296,0.5513259172439575,0.763451337814331,0.24429522454738617,0.9601203203201294,0.3180673122406006,0.7765935063362122,0.10580148547887802,0.9862220287322998
0.5376851558685303,0.3835526704788208,-0.4053131937980652,0.9999520778656006,0.5371536016464233,0.43961018323898315,-0.11855243891477585,0.9999634027481079,0.3669077455997467,0.42105916142463684,-0.3055836856365204,0.9999452233314514,0.5533565282821655,0.5212128162384033,-0.0785914734005928,0.945917010307312,0.2744431495666504,0.4789475202560425,-0.37200912833213806,0.9906851649284363,0.46248388290405273,0.5613594651222229,-0.25159454345703125,0.940909743309021,0.3387220501899719,0.5309467911720276,-0.4996945858001709,0.9714152812957764,0.47318029403686523,0.5708698034286499,0.0656631588935852,0.9995497465133667,0.372732937335968,0.5683107972145081,-0.06565898656845093,0.999729335308075,0.5431757569313049,0.6642942428588867,-0.021811701357364655,0.9501332640647888,0.3417463004589081,0.6733472943305969,-0.15189962089061737,0.9888817071914673,0.5503495931625366,0.7635467648506165,0.17161568999290466,0.9627310633659363,0.31776899099349976,0.7765320539474487,0.058596983551979065,0.986888587474823
0.5376939177513123,0.3850254416465759,-0.39799466729164124,0.9999513030052185,0.5366485714912415,0.44000640511512756,-0.10991490632295609,0.9999640583992004,0.3678615093231201,0.42096593976020813,-0.3028503656387329,0.9999468326568604,0.552413821220398,0.5202620029449463,-0.07289262861013412,0.94715815782547,0.2737801969051361,0.47608712315559387,-0.3660615384578705,0.9907046556472778,0.4585215151309967,0.5605310201644897,-0.24433094263076782,0.9412878751754761,0.3356882333755493,0.5293258428573608,-0.49736401438713074,0.9695550799369812,0.4715386927127838,0.5707834959030151,0.06670181453227997,0.9995296597480774,0.37226688861846924,0.5680636763572693,-0.06670059263706207,0.9997182488441467,0.5420785546302795,0.6641162037849426,-0.016731075942516327,0.9541965126991272,0.3419565260410309,0.6728827953338623,-0.14951348304748535,0.9894430637359619,0.5501164793968201,0.7636130452156067,0.14606064558029175,0.9652376174926758,0.31779807806015015,0.7770575881004333,0.043984510004520416,0.9875327944755554
0.5383458733558655,0.3860049843788147,-0.43087494373321533,0.9999498724937439,0.5357639193534851,0.44034555554389954,-0.13182465732097626,0.9999653100967407,0.36540257930755615,0.42134857177734375,-0.33942604064941406,0.9999486804008484,0.5500609874725342,0.521812915802002,-0.08768852800130844,0.9487171769142151,0.2722000777721405,0.4758152663707733,-0.4101782739162445,0.9908311367034912,0.45436832308769226,0.5613819360733032,-0.27585819363594055,0.9421917200088501,0.3330654501914978,0.5293034315109253,-0.5631957054138184,0.9686570167541504,0.47083207964897156,0.5705956220626831,0.06818834692239761,0.9995139837265015,0.37322503328323364,0.5681560039520264,-0.06810414046049118,0.9997082352638245,0.5444909930229187,0.6644222140312195,0.008947213180363178,0.9578522443771362,0.34204405546188354,0.6733101010322571,-0.1385353058576584,0.9898898601531982,0.5504592061042786,0.7637876868247986,0.20570166409015656,0.9673774838447571,0.31835514307022095,0.7772244811058044,0.094859778881073,0.9881096482276917
0.5405580401420593,0.3870755136013031,-0.4199315905570984,0.9999476671218872,0.5354467034339905,0.4411691725254059,-0.12586160004138947,0.999966025352478,0.3653777539730072,0.4206308424472809,-0.31990939378738403,0.9999499917030334,0.5467290282249451,0.5231984257698059,-0.0773003101348877,0.9498867988586426,0.26982927322387695,0.4717208445072174,-0.3834133446216583,0.9907986521720886,0.4483294188976288,0.560242235660553,-0.25605204701423645,0.942943811416626,0.3314598798751831,0.5281174778938293,-0.5055666565895081,0.9673416018486023,0.46962210536003113,0.5704430937767029,0.06762097030878067,0.9995025396347046,0.3720165491104126,0.5681681036949158,-0.06752665340900421,0.9997013211250305,0.5459439754486084,0.6643097996711731,-0.006907401140779257,0.9613494873046875,0.34120646119117737,0.673358142375946,-0.13181115686893463,0.9903357625007629,0.5510907769203186,0.7639082670211792,0.1792515069246292,0.9695985913276672,0.318031907081604,0.7775380611419678,0.0822749063372612,0.9886605739593506
